LINEAR ID,Plinear,Pztf,N_L,N_Z,L_chi2r,Z_chi2r,L_chi2,Z_chi2,Lampl,Zampl,BpeakL,BpeakZ,BperiodL,BperiodZ,Periodogram_f,B_score,Blazhko_f
8130793,0.640631,0.64051,256,229,3.4,1.8,17.3,4.4,0.35,0.58,1.5998,1.5642,25.7334,336.1345,-,9,0
8132908,0.61554,0.615543,248,620,0.9,1.2,1.1,1.9,0.54,0.73,1.6878,1.6293,15.8303,209.8636,-,0,-1
8133468,0.292987,0.29299,223,560,1.2,1.3,2.0,2.2,0.46,0.6,3.468,3.4178,18.2349,211.6402,-,0,-1
8140987,1.131832,0.377246,486,217,3.1,5.9,14.7,43.5,0.37,0.52,0.8948,2.6563,88.4564,180.6685,-,0,-1
8145151,0.620433,0.620426,359,669,1.0,1.2,1.3,1.7,0.38,0.39,1.6429,1.6173,32.113,182.1494,-,0,-1
8153152,0.588596,0.997548,445,40,0.9,12.7,0.9,180.5,0.67,43367.48,1.7328,1.0281,29.5116,39.0549,-,0,-1
8153673,0.71967,0.359863,442,46,2.8,1.2,10.5,1.7,0.31,0.27,1.4065,2.8285,58.9623,20.1511,-,0,-1
8154564,0.680377,0.680378,455,46,0.9,1.1,0.8,2.2,0.63,0.48,1.5036,1.5356,29.5247,15.1999,-,0,-1
8173247,0.997202,0.595787,241,548,4.9,1.6,30.7,5.0,2564.24,1.36,1.0149,1.6832,82.5423,210.5263,-,0,-1
8175767,0.570752,0.570748,273,184,1.1,1.6,3.6,4.4,0.76,0.53,1.8198,1.7568,14.758,213.6752,-,0,-1
8185242,0.647806,0.64781,297,209,1.0,1.0,1.2,1.4,0.52,0.41,1.6136,1.5469,14.3092,304.414,-,0,-1
8204721,0.537986,0.537994,199,821,0.8,1.4,0.7,3.1,0.91,0.88,1.9467,1.9307,11.3792,13.8956,-,0,-1
8207815,0.517238,0.517241,254,157,1.1,1.4,2.8,4.3,1.0,0.77,1.968,1.9361,28.8184,355.2398,-,0,-1
8214374,0.487303,0.487291,264,901,1.2,3.5,3.1,33.8,0.79,0.7,2.1014,2.0769,20.2963,40.404,-,0,-1
8222011,0.35092,0.350914,264,729,2.0,4.8,5.2,25.2,0.46,0.35,2.8923,2.8532,23.4247,284.495,-,6,1
8224922,0.698979,0.349486,107,611,1.1,1.4,1.2,5.1,0.39,0.49,1.4825,2.9334,19.3013,13.8773,-,0,-1
8229040,0.640527,0.640533,238,762,1.1,2.5,2.1,11.6,0.72,0.93,1.6002,1.6002,25.6509,25.6542,-,0,-1
8230589,0.407116,0.407124,162,784,0.7,1.3,0.9,2.3,0.38,0.33,2.5241,2.4598,14.7493,282.8854,-,0,-1
8245702,1.918421,0.390059,273,424,1.4,2.4,2.4,8.1,0.61,0.49,0.5325,2.5692,88.6918,180.8318,-,0,-1
8255199,0.526935,0.526937,124,46,1.1,1.0,1.9,2.1,0.89,0.73,1.9499,1.9515,19.1773,18.5943,-,0,-1
8264035,0.530998,0.531,215,572,1.0,2.0,1.1,6.3,1.1,1.37,1.9171,1.943,29.5421,16.7448,-,0,-1
8298331,0.802456,0.401171,304,326,2.3,2.1,7.9,6.2,0.32,0.32,1.2631,2.4981,59.1541,184.8429,-,0,-1
8306649,0.783187,0.783175,318,255,1.0,2.1,2.7,6.8,0.9,1.24,1.3077,1.3118,32.3625,28.6328,-,0,-1
8311517,0.523354,0.523359,331,257,1.8,3.6,11.4,48.6,0.74,0.99,1.9567,1.9567,21.7533,21.7439,-,10,1
8313260,0.612585,0.612581,337,255,0.9,1.0,1.2,1.3,0.58,0.7,1.6354,1.6851,341.8803,19.0006,-,0,-1
8318076,0.506938,0.506935,475,330,1.5,1.7,4.9,7.1,0.93,0.94,1.9877,1.9877,66.4011,66.4231,-,0,-1
8318215,0.560444,0.56044,428,343,0.9,1.2,1.6,2.2,0.73,0.71,1.821,1.7898,27.248,182.3154,-,0,-1
8325365,0.595144,0.996141,388,23,1.0,5.5,2.2,72.6,0.58,221467.15,1.7141,1.0087,29.5508,205.7613,-,0,-1
8331094,0.267543,0.267549,430,301,2.1,3.3,4.1,9.7,0.35,0.39,3.7716,3.7431,29.4985,182.6484,-,8,1
8337518,0.536969,0.53697,466,286,0.8,1.5,1.0,5.4,0.96,0.86,1.8962,1.9325,29.5159,14.241,-,0,-1
8342007,0.469585,0.469589,491,208,2.0,3.4,9.2,26.8,0.93,1.28,2.1634,2.193,29.577,15.7629,-,10,0
8343291,0.569785,0.569791,474,288,3.3,5.1,31.4,63.3,0.7,0.68,1.7888,1.7605,29.6121,181.4882,-,12,1
8351552,0.274149,0.274151,249,261,0.9,1.1,6.3,2.1,0.35,0.51,3.7441,3.6531,10.3675,182.1494,-,0,-1
8359936,0.639159,0.639161,237,420,0.8,0.8,1.5,1.2,0.38,0.27,1.6104,1.6057,21.8245,24.2836,-,0,-1
8366927,0.499364,0.51064,231,590,15.2,2.2,370.3,8.0,19.68,1.05,2.0467,1.9805,22.6244,45.0755,-,0,-1
8370218,0.650007,0.650021,257,619,1.0,2.4,1.6,12.6,0.81,0.75,1.5899,1.5522,19.4477,72.7802,-,0,-1
8373230,0.673473,0.673475,211,125,0.7,1.7,0.6,2.7,0.35,0.35,1.5203,1.492,28.2366,138.8889,-,0,-1
8378112,1.141628,0.380553,197,319,1.3,3.4,2.8,13.7,0.52,0.37,0.8855,2.6413,104.7669,73.692,-,0,-1
8380961,1.665286,0.713168,234,90,1.0,0.8,1.4,0.8,0.63,0.56,0.6142,1.4051,72.9927,349.6503,-,0,-1
8384110,0.651921,0.651923,205,491,0.8,2.0,1.1,8.6,0.73,0.93,1.5963,1.5547,16.0244,48.0538,-,0,-1
8386990,0.607552,0.607553,239,620,3.3,3.5,24.0,28.7,0.75,0.69,1.6827,1.6596,27.2146,73.0727,-,0,-1
8395250,0.506556,0.50655,230,93,1.1,1.2,1.4,2.2,1.06,0.8,1.9932,1.977,52.356,353.9823,-,0,-1
8405435,0.666743,0.666737,260,572,0.9,1.0,1.1,3.0,0.67,0.95,1.5056,1.5056,172.5626,173.3102,-,0,0
8418765,0.646701,0.323344,236,672,0.8,1.5,0.8,2.4,0.32,0.34,1.5919,3.1363,21.9539,22.9148,-,0,-1
8421216,0.638022,0.638011,278,622,0.8,1.3,0.8,2.4,0.68,0.69,1.5702,1.5723,344.8276,204.7083,-,0,-1
8428593,0.955946,0.468274,299,196,4.6,1.7,51.2,4.2,1.07,0.86,1.0492,2.2019,323.1018,15.0625,-,0,-1
8453011,0.58982,0.589817,353,227,1.2,1.1,3.4,2.9,0.69,1.03,1.7293,1.7252,29.5334,33.6247,-,0,-1
8482990,0.631842,0.631846,265,635,1.0,1.8,1.2,6.5,0.73,1.01,1.6532,1.5875,14.1864,205.1282,-,0,-1
8491405,0.500721,0.500712,243,764,0.9,1.6,1.0,5.7,0.66,0.62,1.9999,2.0008,355.8719,272.8513,-,0,-1
8503727,0.479582,0.479607,219,1540,1.1,2.6,1.9,9.8,1.19,1.45,2.1263,2.1262,24.2777,24.2807,-,0,-1
8520012,0.997202,0.3172,233,854,4.4,1.2,17.2,1.8,1485.43,0.43,1.03,3.1561,36.7782,285.3067,-,0,-1
8530918,0.496192,0.496193,215,519,2.4,2.3,7.4,8.2,1.1,1.44,2.0217,2.0217,158.6043,156.9859,-,0,-1
8535481,0.652443,0.652454,180,789,1.0,1.5,1.5,3.7,0.71,0.83,1.6002,1.5361,14.8126,291.5452,-,0,-1
8540533,0.526529,0.998678,323,56,3.6,25.9,60.7,666.1,0.79,265.25,1.933,1.0363,29.5858,28.5633,-,0,-1
8556012,0.641231,0.641235,185,334,0.8,1.1,0.8,1.5,0.3,0.41,1.5994,1.565,25.0878,181.8182,-,0,-1
8561625,0.576935,0.57693,189,805,1.0,1.2,1.1,2.3,0.7,1.01,1.7671,1.7396,29.5989,157.8532,-,0,-1
8564618,0.59368,0.593684,227,744,1.2,2.2,2.2,7.8,0.9,0.81,1.7571,1.6879,13.7608,285.7143,-,0,-1
8574195,0.576044,0.576038,188,1550,1.7,4.3,8.9,40.9,0.64,0.52,1.7696,1.7414,29.7089,185.0139,-,0,-1
8578437,0.51324,0.513244,154,775,1.1,2.2,1.8,6.4,1.0,0.99,1.9756,1.9755,36.7715,36.8392,-,0,-1
8581632,0.552756,0.552761,176,182,1.0,1.5,1.4,2.8,0.86,0.65,1.8584,1.8128,20.2984,268.0965,-,0,-1
8590640,1.085158,0.542662,219,810,1.9,4.9,5.9,56.2,0.74,0.57,0.9486,1.9227,36.9822,12.5047,-,0,-1
8595866,0.33194,0.331942,318,233,1.0,1.1,1.4,1.9,0.35,0.5,3.0464,3.0162,29.5465,277.7778,-,0,-1
8607779,0.499295,0.514011,171,89,5.4,2.1,129.8,4.8,305.73,0.82,2.0326,1.974,33.5965,35.014,-,0,-1
8610884,0.592421,0.592429,277,806,2.2,4.3,6.3,35.5,0.45,0.46,1.7144,1.7101,37.843,45.0958,L,0,2
8610949,0.583834,0.583869,252,82,2.3,2.6,10.8,14.7,0.53,0.43,1.7466,1.7447,29.5596,31.2549,-,13,0
8611846,0.601569,0.601574,269,334,0.7,1.1,0.7,1.9,0.53,0.5,1.7266,1.6729,15.5642,94.0734,-,0,-1
8618638,0.702631,0.702637,285,251,0.8,1.3,0.9,2.3,0.41,0.6,1.4571,1.4287,29.4898,182.3154,-,0,-1
8620327,0.665734,0.665737,335,229,0.7,1.1,0.6,2.2,0.72,0.98,1.5359,1.5064,29.5552,232.8289,-,0,-1
8627194,0.623205,0.62321,359,229,0.8,1.3,0.8,2.5,0.57,0.78,1.6725,1.6725,14.7297,14.7254,-,0,-1
8630471,0.576433,0.576432,379,225,0.9,1.2,0.9,2.3,0.82,1.15,1.7687,1.762,29.5247,36.8189,-,0,-1
8631163,0.648807,0.648804,71,344,1.1,1.1,1.5,2.5,0.54,0.7,1.589,1.5468,20.9556,182.6484,-,0,-1
8637808,0.347241,3.968038,343,7,1.5,0.1,4.0,0.1,0.37,444.92,2.9138,0.2574,29.4898,186.0465,-,0,-1
8640362,0.33272,0.344192,444,279,4.1,1.6,12.6,3.7,1.28,0.33,3.0373,2.9109,31.4367,180.8318,-,9,0
8641088,0.599652,0.599646,489,65,0.9,1.3,0.9,1.8,0.69,0.53,1.7014,1.6705,29.5902,355.8719,-,0,-1
8646040,0.623866,3.931533,480,7,0.8,0.7,1.2,3.5,1.01,4114.85,1.6368,0.2603,29.5377,169.348,-,0,-1
8649255,0.49388,0.493883,228,405,0.9,2.1,1.8,7.5,1.04,0.99,2.0344,2.0358,103.5733,90.7441,-,0,-1
8669917,0.554217,0.55421,228,502,2.1,5.1,11.6,34.0,0.79,0.97,1.875,1.8194,14.1513,66.379,-,0,-1
8678641,0.632785,0.632785,221,112,0.8,0.8,1.0,0.9,0.85,0.74,1.6317,1.5832,19.4515,346.6205,-,0,-1
8679000,0.824659,0.412296,230,610,0.9,2.0,1.1,4.9,0.4,0.36,1.248,2.439,28.2287,73.5294,-,0,-1
8679369,1.173429,0.391153,199,688,0.9,3.4,0.8,17.8,0.41,0.48,0.8758,2.5616,42.3998,198.6097,-,0,-1
8680084,0.669618,0.669624,205,109,1.1,1.6,1.6,2.8,0.89,0.74,1.5121,1.5095,53.4902,61.9771,-,0,-1
8681167,0.647171,0.647154,211,583,1.2,2.3,3.1,10.3,0.86,0.82,1.5481,1.5736,344.8276,35.2734,-,0,-1
8683059,0.627442,0.62744,187,700,0.8,1.3,0.8,1.7,0.87,0.92,1.6644,1.6075,14.1493,72.9129,-,0,-1
8686093,0.740224,0.740223,211,108,0.8,0.9,0.8,1.2,0.39,0.32,1.3849,1.355,29.4161,247.8315,-,0,-1
8686111,0.639427,0.639433,192,688,0.7,1.2,0.7,1.8,0.82,1.19,1.5669,1.6056,335.5705,23.9636,-,0,-1
8729307,0.568383,1.364504,255,23,1.3,5.2,2.6,27.4,0.59,2323.12,1.7935,0.7358,29.3212,336.7003,-,0,-1
8730052,0.694309,0.694315,280,1289,1.0,1.1,1.0,2.2,0.68,0.67,1.4432,1.4451,348.4321,205.3388,-,0,-1
8735344,0.403326,0.40333,285,2623,1.4,4.5,3.3,30.1,0.41,0.34,2.518,2.4842,25.9168,206.8252,-,0,-1
8738578,0.631217,0.631243,277,641,0.7,2.9,0.7,8.9,0.32,0.44,1.6228,1.5891,25.937,204.7083,-,5,0
8742110,0.611227,0.611229,307,333,0.8,1.2,1.3,3.0,0.57,0.55,1.6699,1.6415,29.5421,182.1494,-,0,-1
8745173,0.489914,0.490045,296,201,1.9,4.8,6.0,41.5,0.71,1.11,2.1152,2.0786,13.5071,26.3089,-,11,0
8745394,0.522105,0.49933,317,333,1.5,24.3,8.8,422.4,0.79,422.19,2.0054,2.0061,11.1074,290.6977,-,0,-1
8747835,0.560139,3.200775,241,8,1.7,1.1,3.9,2.9,0.98,1759.18,1.8288,0.3124,22.9885,0.0,-,0,-1
8750363,0.561315,0.561305,295,294,1.4,3.2,4.2,28.8,0.89,0.67,1.8553,1.787,13.5593,183.3181,-,0,-1
8756859,0.290395,4.756225,445,8,0.7,0.2,0.8,0.1,0.27,191.19,3.4775,0.2103,29.5072,0.0,-,0,-1
8775452,0.59323,0.593232,242,463,0.9,1.1,0.8,2.4,0.68,0.95,1.7535,1.6905,14.7558,205.7613,-,0,-1
8780321,0.285806,0.285803,236,606,1.2,3.3,2.1,19.0,0.37,0.45,3.5667,3.5038,14.7427,204.7083,-,0,-1
8786633,0.67738,0.677441,202,605,2.2,5.5,11.8,54.4,0.49,0.68,1.4939,1.4811,56.6733,202.2245,-,0,-1
8797911,0.539254,0.539393,244,843,2.4,2.6,13.8,18.0,0.5,0.82,1.8572,1.9283,356.5062,13.4463,-,0,-1
8799313,0.32756,0.327542,280,785,1.1,1.6,1.3,3.9,0.47,0.4,3.0766,3.0565,42.1941,289.8551,-,5,1
8802205,0.556656,0.556662,235,726,0.8,1.6,0.8,4.9,0.67,0.75,1.8642,1.7999,14.7525,288.6003,-,0,-1
8807945,0.521117,0.521116,234,820,0.9,2.0,1.5,10.3,0.91,1.4,2.0029,2.0026,11.9182,11.9517,-,0,-1
8820406,0.499301,0.504385,228,822,5.8,2.2,73.7,9.1,800779.78,1.39,2.0229,1.9927,49.6648,99.4036,-,0,-1
8820713,0.64876,0.64883,165,407,1.3,1.8,1.4,4.3,0.45,0.32,1.5729,1.5452,31.7511,252.5253,-,0,-1
8823736,0.665115,0.665176,211,784,1.4,2.9,2.0,8.5,0.44,0.55,1.5379,1.508,29.1036,215.0538,-,0,-1
8827417,0.533478,0.533478,190,811,1.2,1.8,1.6,3.6,0.95,0.94,1.9571,1.9386,12.1095,15.6055,-,0,-1
8854248,0.34748,0.347477,336,272,1.6,1.3,3.2,2.6,0.4,0.4,2.8807,2.8834,357.7818,181.3237,-,0,-1
8866444,0.616432,0.616434,241,779,0.9,1.1,0.9,1.6,0.46,0.67,1.6561,1.6276,29.4942,185.5288,-,0,-1
8867725,0.505451,0.505352,218,805,1.1,6.5,2.4,96.3,0.9,0.59,2.0461,1.9907,14.771,84.0689,-,0,-1
8869325,0.450361,0.450364,200,816,1.0,2.4,1.1,9.0,1.15,1.56,2.2881,2.2239,14.771,290.2758,-,0,-1
8896747,0.362061,0.362064,290,88,0.8,1.2,0.8,1.3,0.35,0.26,2.7958,2.7722,29.5727,97.9432,-,0,-1
8901601,0.462265,0.462267,270,680,2.3,1.9,20.1,10.6,1.14,1.09,2.2435,2.2435,12.4611,12.4611,-,0,-1
8902279,0.712364,0.712368,302,244,1.2,1.3,5.8,2.8,0.53,0.73,1.4698,1.4688,15.1481,15.3669,-,0,-1
8907563,0.513164,0.513164,259,382,1.1,4.6,2.8,38.4,0.77,0.8,1.9757,1.9757,37.0508,36.9686,L,0,2
8907625,0.359523,0.359525,257,288,0.7,1.8,0.6,3.3,0.33,0.48,2.8935,2.8934,8.9258,8.9294,-,0,-1
8914489,0.499282,0.490409,266,284,10.0,2.8,241.3,33.1,114.7,1.4,2.0393,2.0573,27.4876,54.9451,-,0,-1
8922628,0.516883,0.516874,202,66,1.5,2.2,1.7,10.8,0.74,0.58,1.9687,2.0056,29.3686,14.1014,-,0,-1
8927173,0.558599,0.558604,317,66,1.3,4.4,2.5,23.9,0.77,0.71,1.824,1.7933,29.5552,316.9572,-,0,-1
8930253,0.483874,0.483869,302,65,2.1,1.6,16.0,4.1,1.08,0.85,2.0986,2.0987,31.3381,31.1769,-,0,-1
8933546,0.505787,0.49928,385,275,1.0,14.6,2.1,202.6,0.83,17.94,2.011,2.0285,29.5072,38.994,-,0,-1
8951269,0.668698,0.668707,202,83,1.6,1.4,4.8,3.4,0.91,0.67,1.5138,1.4983,54.5256,347.2222,-,0,-1
8952153,0.499327,1.0426,239,186,9.0,7.4,113.3,171.9,122.73,0.82,2.0073,1.0026,215.9827,22.9938,-,0,-1
8955278,0.547521,0.547514,200,378,1.3,1.9,3.8,6.3,0.87,0.86,1.8412,1.8402,67.5904,72.7273,-,0,-1
8972895,0.353476,0.353469,185,651,1.3,1.6,2.9,3.7,0.48,0.47,2.8861,2.8428,17.5193,72.9129,-,0,-1
8988488,1.009069,0.336355,213,623,1.4,1.4,2.0,2.1,0.42,0.33,1.0117,2.9866,48.2742,73.8007,-,0,-1
8999679,0.338793,0.338791,273,619,1.4,1.3,3.5,2.1,0.37,0.35,3.0197,2.9566,14.7048,203.4588,-,0,-1
9001883,0.309825,0.309825,216,1282,1.0,1.5,1.1,3.0,0.42,0.41,3.2955,3.2413,14.7417,73.3407,-,0,-1
9005186,0.808433,1.331848,245,18,1.0,2.1,1.2,17.4,0.46,970.08,1.2722,0.7568,28.3889,166.6667,-,0,-1
9011013,0.723295,0.723304,256,701,0.8,1.0,0.6,1.4,0.42,0.44,1.3931,1.3875,95.0119,203.4588,-,0,-1
9014689,0.554951,0.554951,281,176,2.2,3.2,14.4,15.7,0.58,0.53,1.8729,1.8048,14.1004,355.2398,-,8,0
9017843,0.271207,0.271204,249,193,0.9,1.2,0.8,1.8,0.43,0.29,3.7554,3.692,14.666,209.8636,-,0,-1
9017927,0.656716,0.65669,268,641,1.0,1.5,2.2,3.9,0.88,0.94,1.5584,1.5362,28.0308,74.5712,-,0,-1
9018303,0.566413,0.566435,217,668,0.6,1.3,0.7,2.7,0.75,0.76,1.8345,1.7704,14.4854,202.0202,-,0,-1
9022659,0.499311,0.517754,273,515,5.6,2.5,52.7,8.9,62.77,1.4,2.006,1.9671,306.2787,28.0505,-,0,-1
9025455,0.392877,0.935917,267,50,2.0,7.4,6.6,79.2,0.42,57.93,2.6131,1.0685,14.7471,0.0,-,0,-1
9038263,0.337834,0.337839,237,618,1.1,1.1,1.7,1.5,0.32,0.32,3.0864,2.9648,7.9126,206.1856,-,0,-1
9041967,0.587104,0.587101,224,503,1.4,3.7,3.8,38.0,0.54,0.78,1.7215,1.7082,54.7495,203.666,-,0,-1
9054729,0.479152,11.80868,271,36,1.7,5.3,3.6,41.0,0.84,1.36,2.1278,0.0887,24.5339,246.9136,-,0,-1
9063194,0.575781,0.57576,467,283,2.4,3.1,16.1,24.2,0.83,0.65,1.7707,1.7424,29.4898,179.3722,-,12,1
9066685,0.466863,2.052107,452,8,1.0,0.1,1.4,0.0,1.2,120.91,2.1759,0.492,29.4464,211.8644,-,0,-1
9070238,0.613906,0.613907,447,275,1.0,1.6,1.2,6.0,0.96,0.96,1.6628,1.6344,29.4768,180.8318,-,0,-1
9072660,0.571196,0.571191,82,203,1.1,1.6,1.4,4.7,0.67,0.99,1.8221,1.7562,14.0095,182.3154,-,0,-1
9073923,0.7038,0.70381,240,617,1.2,1.4,2.2,3.1,0.57,0.56,1.4568,1.4754,27.8009,18.3284,-,0,-1
9075982,0.501585,1.139937,264,12,2.6,0.1,22.0,9.4,0.84,7594.41,2.0028,0.8937,109.2299,60.5877,-,0,-1
9087253,0.752137,0.75213,225,575,1.0,1.1,1.4,3.8,0.35,0.5,1.366,1.3379,27.401,119.7605,-,0,-1
9093796,0.333209,0.333215,238,628,1.0,1.3,1.5,1.9,0.36,0.33,3.0876,3.006,11.564,201.6129,-,0,-1
9097272,0.598833,0.598834,230,774,1.0,1.0,1.0,2.5,0.66,0.9,1.6736,1.6735,274.7253,275.4821,-,0,-1
9099158,0.629729,0.629738,253,579,1.4,1.4,2.5,4.2,0.55,0.77,1.6448,1.6457,17.6103,17.3175,-,0,-1
9101955,0.60801,0.608006,221,825,0.7,1.4,0.6,2.9,0.53,0.51,1.7124,1.6482,14.7656,286.944,-,0,-1
9122839,0.499275,0.48309,230,196,2.9,1.0,22.8,1.7,1176.55,0.74,2.0074,2.0729,222.4694,349.0401,-,0,-1
9129158,0.508264,0.508258,180,772,1.5,1.8,3.8,6.8,1.17,1.08,1.9851,1.9851,56.7376,56.7215,-,0,-1
9132182,0.499235,0.531717,157,806,5.2,1.6,57.6,3.4,18.25,0.91,2.0645,1.9417,16.2668,16.3961,-,0,-1
9141213,0.562036,0.562034,204,492,1.0,2.6,1.8,20.4,0.79,0.68,1.8571,1.7822,12.837,336.1345,-,0,-1
9142645,0.355706,0.355701,269,229,1.4,5.8,2.2,31.4,0.34,0.51,2.8457,2.907,29.0782,10.4504,-,5,0
9153907,0.522427,0.522428,243,243,1.0,3.0,1.7,24.3,0.84,1.09,2.0028,1.9584,11.2816,22.5708,-,0,-1
9162236,0.524602,0.524602,240,746,0.8,1.3,0.6,2.6,0.97,0.95,1.9545,1.9545,20.7168,20.7232,-,0,-1
9176715,0.341009,0.537806,174,1517,3.7,3.2,39.1,16.7,0.57,0.77,2.9514,1.9311,52.8402,13.9558,-,0,-1
9184719,0.292249,0.292251,184,1498,1.1,1.1,1.5,1.5,0.5,0.42,3.5233,3.428,9.8416,159.2357,-,0,-1
9192820,0.599504,1.080944,133,25,0.8,7.4,0.9,70.3,0.39,26.6,1.702,0.9251,29.4161,0.0,-,0,-1
9208280,0.610506,0.610531,302,134,1.1,2.6,2.1,11.0,0.54,0.58,1.6719,1.6706,29.5247,30.6279,-,0,-1
9223072,0.507758,0.499319,281,263,2.3,22.7,5.9,599.1,1.09,1867.39,2.0032,2.036,29.5902,30.0616,-,0,-1
9227464,0.352865,0.352858,352,494,4.4,4.9,34.4,26.6,0.3,0.42,2.9184,2.8786,11.8399,22.4014,-,13,0
9236215,0.35257,0.352572,444,133,1.8,2.8,4.2,13.9,0.42,0.33,2.8702,2.8391,29.5508,352.1127,-,9,1
9246950,0.548152,0.548165,410,60,1.2,1.8,2.6,4.1,0.78,0.57,1.8582,1.8839,29.4898,16.7785,-,0,-1
9250025,0.651384,0.325687,366,263,0.8,1.3,0.7,2.2,0.44,0.58,1.6001,3.1029,15.4048,30.8119,-,0,-1
9250453,0.594236,0.594243,379,221,0.9,1.1,1.3,1.7,0.61,0.85,1.7168,1.6884,29.4681,179.6945,-,0,-1
9251983,0.509252,0.509267,224,93,0.8,1.1,0.7,1.6,1.03,0.75,1.9832,1.9831,51.1509,51.3479,-,0,-1
9255057,0.307517,1.179649,198,35,0.8,2.1,0.6,5.4,0.36,0.55,3.3581,0.8555,9.4091,128.041,-,0,-1
9255284,0.299035,0.299033,198,420,0.9,1.5,1.2,2.6,0.36,0.32,3.3511,3.3578,142.8571,72.8863,-,0,-1
9265911,0.675582,1.139361,196,36,0.9,5.0,1.0,51.5,0.68,0.51,1.5482,0.901,14.6972,42.9277,-,0,-1
9267798,0.62533,0.625329,226,306,0.8,1.1,0.9,1.5,0.41,0.54,1.602,1.6635,349.0401,15.5461,-,0,-1
9273467,0.56376,0.563758,183,720,1.2,1.9,2.7,8.0,1.09,1.06,1.8442,1.8501,14.2136,13.1087,-,0,-1
9286563,0.590298,0.590297,220,667,0.7,1.2,0.6,1.9,0.49,0.51,1.6969,1.7077,352.7337,73.1529,-,0,-1
9288982,0.534132,0.534136,234,101,1.0,1.7,1.5,4.8,0.69,0.6,1.9403,1.875,14.694,354.6099,-,0,-1
9289929,0.357092,0.357088,185,111,0.8,1.4,1.0,2.2,0.35,0.25,2.8711,2.8032,14.1403,357.1429,-,0,-1
9290338,0.720523,0.720517,188,549,0.6,1.0,0.8,1.7,0.64,0.64,1.3907,1.4015,355.8719,73.2332,-,0,-1
9297056,0.363763,0.363772,228,180,1.0,1.4,2.1,2.1,0.48,0.62,2.8169,2.8771,14.7308,7.8067,-,0,-1
9304586,0.483694,0.4837,272,498,1.2,2.4,2.4,7.7,1.14,1.48,2.1352,2.0997,14.7623,30.9406,-,0,-1
9306104,0.672046,0.672051,250,693,0.8,1.3,0.6,3.1,0.66,0.66,1.5422,1.5017,18.4553,72.9395,-,0,-1
9321631,0.586464,0.586458,267,713,1.0,1.2,1.0,2.4,0.66,0.63,1.7768,1.7188,13.9441,73.5294,-,0,-1
9325665,0.573549,0.573553,222,512,1.1,2.0,5.5,5.8,0.48,1.28,1.7464,1.7484,353.3569,205.7613,-,0,-1
9329336,0.321686,0.321685,231,488,0.8,2.6,0.9,11.2,0.51,0.66,3.1602,3.1616,19.378,18.875,-,0,-1
9340123,0.482075,0.48208,232,543,0.7,1.6,0.7,5.0,1.08,1.47,2.146,2.1102,13.9567,27.9252,-,0,-1
9354080,0.627486,0.627486,229,641,1.0,1.5,1.4,4.1,0.52,0.52,1.6276,1.5991,29.4855,182.6484,-,0,-1
9356158,0.30825,0.308254,278,259,0.8,1.7,0.8,8.3,0.46,0.64,3.278,3.3634,29.5596,8.3815,-,0,-1
9357126,0.683864,0.683864,275,268,1.0,1.3,1.8,2.0,0.38,0.49,1.5269,1.5115,15.4751,20.3252,-,0,-1
9357148,0.539892,0.539866,248,319,1.6,5.1,3.9,76.3,0.69,0.52,1.9275,1.9275,13.2846,13.2926,-,0,-1
9362756,0.583821,0.583814,436,63,1.4,1.9,4.4,5.6,0.66,0.6,1.7467,1.7922,29.5596,12.6095,-,0,-1
9365776,0.290031,0.290038,446,257,1.9,1.6,9.3,5.7,0.39,0.37,3.4818,3.4534,29.5116,180.3427,-,0,-1
9385020,0.729253,0.729255,271,200,1.1,1.1,2.9,1.6,0.4,0.34,1.4028,1.3763,31.7158,196.8504,-,0,-1
9395078,0.352506,0.352504,229,496,1.1,1.8,2.5,3.4,0.31,0.34,2.9212,2.8417,11.8568,205.9732,-,0,-1
9397110,0.586188,0.586197,237,569,1.5,1.6,5.9,4.2,0.61,0.75,1.7567,1.7107,19.6831,208.5506,-,0,-1
9399448,0.527622,0.527621,226,496,1.3,2.3,3.1,10.9,0.75,0.55,1.949,1.949,18.6202,18.622,-,0,-1
9402947,0.471286,1.497629,223,22,1.9,3.4,8.6,10.8,0.77,599.52,2.1895,0.6714,14.7754,268.4564,-,0,-1
9405692,0.501992,1.131121,233,23,1.0,1.5,1.7,4.9,0.98,106.68,2.0135,0.8872,46.5441,316.9572,-,0,-1
9408031,0.537663,0.537669,248,767,0.9,2.5,1.0,25.0,0.91,1.11,1.9276,1.9313,14.77,14.0027,-,0,-1
9422587,0.272224,1.250822,242,22,0.9,6.0,0.8,59.6,0.44,73377.49,3.7413,0.8054,14.7471,168.0672,-,0,-1
9436763,0.489005,0.489,241,862,1.2,2.5,2.6,14.5,1.09,1.51,2.0661,2.0661,47.3821,47.3373,-,0,-1
9446597,0.385911,0.798317,265,37,1.1,3.5,1.5,32.5,0.38,3.51,2.6928,1.2561,9.8459,284.9003,-,0,-1
9449335,0.47572,0.475695,257,506,2.0,5.0,15.1,49.0,0.89,1.15,2.1359,2.1519,29.5465,20.1045,-,11,1
9452752,0.551103,2.401613,165,14,0.8,0.5,1.0,54.6,0.74,25735.91,1.8485,0.428,29.4377,86.4304,-,0,-1
9471824,0.275508,0.275506,232,208,1.1,2.6,1.1,5.3,0.3,0.23,3.7312,3.6333,9.8488,277.7778,-,0,-1
