LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
8298345,0.135946,0.651565,0.393756,4.792822,309,0.2612312176081953,1.5,1.2,0.9431263342072328,3.8,2.0,16.21,0.23,62,0.0284075889674286,1.3,1.0,0.3769758300997329,100.2,9.9,15.0,0.43,7.3558,7.3897,29.5508,0.0054,24.3727,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.30949,,,6.0,period
8342822,0.122306,0.651565,0.386936,5.327335,422,0.3098757038642609,1.5,1.1,0.8143819422191546,2.9,1.6,16.38,0.21,62,0.0284075889674286,1.3,1.0,0.4059314703016768,103.9,10.0,15.0,0.43,8.1762,8.2101,29.5465,0.0054,39.6955,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,1.36782,,,6.0,period
8604367,0.341658,0.651565,0.496612,1.907068,286,0.1011963521061529,5.2,1.3,1.2493006851357245,22.7,5.3,15.86,0.62,62,0.0284075889674286,1.3,1.0,0.4349012330562647,110.2,11.3,15.0,0.43,2.9269,2.9382,88.574,0.0158,14.7192,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,0.62404,,,6.0,period
8624807,0.162994,0.651565,0.407279,3.997478,335,0.1998773582370476,10.4,1.0,0.5623596357291298,12.6,1.9,15.58,0.13,62,0.0284075889674286,1.3,1.0,0.362524329089655,110.8,13.1,15.0,0.43,6.1352,6.169,29.5552,0.0006,14.3284,1.5348,1.5836,20.4939,0.0872,4.7024,0.3,1.1996,,,6.0,period
8627731,0.488981,0.651565,0.570273,1.332496,327,0.2074007532567596,1.5,0.8,0.7314485216044503,2.8,1.5,16.23,0.19,62,0.0284075889674286,1.3,1.0,0.3300044899234426,103.5,13.2,15.0,0.43,2.0451,2.0564,88.4564,0.0103,8.167,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.2851,,,6.0,period
8629192,0.162995,0.651565,0.40728,3.997454,320,0.2232477761366993,2.3,0.8,0.7263862250426097,3.7,1.6,16.25,0.17,62,0.0284075889674286,1.3,1.0,0.3722099400234143,110.5,13.3,15.0,0.43,6.1352,6.169,29.5159,0.0022,19.5654,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,1.19959,,,6.0,period
8640880,0.130593,0.651565,0.391079,4.98928,488,0.1791110143145348,132.3,8.0,2.759659400420649,405.6,24.1,14.01,0.4,62,0.0284075889674286,1.3,1.0,0.2955425887701005,104.9,11.2,15.0,0.43,7.6574,7.6913,29.4638,0.0066,41.7222,1.5348,1.5836,20.4939,0.0872,4.7024,0.03,1.33214,,L,7.0,period
8750069,0.32599,0.651565,0.488778,1.998727,340,0.1901320506200222,60.1,5.3,0.6780702964614433,118.5,12.0,14.17,0.25,62,0.0284075889674286,1.3,1.0,0.2147881306028665,103.0,9.1,15.0,0.43,3.0676,3.1298,16.081,0.0139,12.0583,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,0.6661,,L,9.0,period
8761079,0.257391,0.651565,0.454478,2.531421,470,0.1786341962025743,25.0,4.1,0.9506889613118474,51.6,5.0,14.96,0.4,62,0.0284075889674286,1.3,1.0,0.1696707930355449,70.0,7.1,15.0,0.43,3.8851,3.919,29.4985,0.0028,13.5831,1.5348,1.5836,20.4939,0.0872,4.7024,0.03,0.86731,,L,6.0,period
8773985,0.149683,0.651565,0.400624,4.352966,296,0.0982761031514474,1.0,0.9,0.7493381273336057,7.6,3.0,16.38,0.67,62,0.0284075889674286,1.3,1.0,0.4504307090115386,107.7,12.2,15.0,0.43,6.6808,6.8494,5.9323,0.0076,13.256,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,1.25275,,,6.0,period
8774016,0.246397,0.651565,0.448981,2.644371,289,0.0578519693465083,1.4,1.1,0.7577674565367362,25.5,5.0,15.54,0.74,62,0.0284075889674286,1.3,1.0,0.3924630123121529,106.4,12.8,15.0,0.43,4.0585,4.0924,29.4942,0.0245,24.4936,1.5348,1.5836,20.4939,0.0872,4.7024,0.31,0.90242,,,6.0,period
8774537,0.668334,0.651565,0.65995,0.974909,296,0.109043943009242,0.8,0.8,0.3726872075822707,2.7,1.2,16.67,0.59,62,0.0284075889674286,1.3,1.0,0.243586014490073,88.4,9.1,15.0,0.43,1.4963,1.5365,24.8324,0.0258,7.5955,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,0.02541,,,6.0,period
9003509,0.185003,0.651565,0.418284,3.521916,255,0.1471800892084765,14.3,3.2,1.0935742885849689,62.0,8.3,15.16,0.57,62,0.0284075889674286,1.3,1.0,0.2437859563301343,91.8,9.8,15.0,0.43,5.4053,5.4732,14.7297,0.0114,20.6706,1.5348,1.5836,20.4939,0.0872,4.7024,0.14,1.11542,,L,7.0,period
9015901,0.1598,0.651565,0.405682,4.077378,287,0.0846692048685869,1.6,1.2,1.009046083871688,17.0,3.9,15.8,0.62,62,0.0284075889674286,1.3,1.0,0.0718059711052994,87.4,8.7,15.0,0.43,6.2578,6.3276,14.3297,0.0038,14.1674,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.21219,,,6.0,period
9020065,0.157713,0.651565,0.404639,4.131333,272,0.0768895481871312,6.2,2.1,0.5870010854411841,66.6,8.5,15.05,0.61,62,0.0284075889674286,1.3,1.0,0.5928975663453461,120.1,12.8,15.0,0.43,6.3406,6.4087,14.694,0.0074,17.8689,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.22048,,,6.0,period
9100435,0.288746,0.651565,0.470155,2.256533,254,0.0875816425708792,2.0,1.3,1.2792921110158817,20.5,5.1,15.71,0.65,62,0.0284075889674286,1.3,1.0,0.2518175671754127,97.7,8.9,15.0,0.43,3.4633,3.6158,6.5535,0.0149,12.1272,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,0.7717,,,6.0,period
9245099,0.117365,0.651565,0.384465,5.551612,389,0.1299498865707882,1.5,1.1,1.2112166884931126,6.6,2.7,16.71,0.74,62,0.0284075889674286,1.3,1.0,0.2453352092745659,59.7,8.6,15.0,0.43,8.5204,8.5543,29.5072,0.004,31.0715,1.5348,1.5836,20.4939,0.0872,4.7024,0.31,1.38946,,,6.0,period
9327430,0.25203,0.651565,0.451797,2.585268,263,0.0769488087308503,1.0,0.8,1.3209768828794697,9.5,3.4,16.29,0.73,62,0.0284075889674286,1.3,1.0,0.2923219110562162,94.3,8.7,15.0,0.43,3.9678,4.0017,29.4898,0.0111,10.7267,1.5348,1.5836,20.4939,0.0872,4.7024,0.3,0.88432,,,6.0,period
9376120,0.157341,0.651565,0.404453,4.141101,421,0.161510578067603,9.0,2.6,1.88329408559944,52.9,8.9,14.71,0.25,62,0.0284075889674286,1.3,1.0,0.3838669053013225,105.3,11.9,15.0,0.43,6.3556,6.3894,29.5552,0.0187,36.9349,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.22196,,L,8.0,period
9407191,0.196059,0.651565,0.423812,3.323311,252,0.076707223111709,3.1,1.9,0.8988787470114991,36.8,6.0,15.39,0.73,62,0.0284075889674286,1.3,1.0,0.3190793643990446,80.2,9.8,15.0,0.43,5.1005,5.1682,14.7656,0.0114,18.3424,1.5348,1.5836,20.4939,0.0872,4.7024,0.3,1.07478,,,6.0,period
9522694,0.149449,0.651565,0.400507,4.359782,286,0.0840109604779743,53.6,3.7,1.1913371293922,254.1,18.3,14.32,0.49,62,0.0284075889674286,1.3,1.0,0.5685636248823033,111.6,14.0,15.0,0.43,6.6912,6.7251,29.5596,0.0053,14.3938,1.5348,1.5836,20.4939,0.0872,4.7024,0.06,1.2537,,L,7.0,period
9535366,0.33191,0.651565,0.491737,1.963077,255,0.1208963767780139,14.7,3.5,0.5415206847272378,88.1,9.9,14.78,0.46,62,0.0284075889674286,1.3,1.0,0.3180228169066265,90.1,9.5,15.0,0.43,3.0129,3.0251,82.0345,0.026,13.0956,1.5348,1.5836,20.4939,0.0872,4.7024,0.03,0.65005,,L,6.0,period
9542116,0.200713,0.651565,0.426139,3.246252,309,0.1021608269690429,9.4,3.1,1.0702729380313731,139.9,14.2,14.45,0.41,62,0.0284075889674286,1.3,1.0,0.3221097433131243,115.5,13.9,15.0,0.43,4.9822,5.0161,29.5116,0.0148,19.3791,1.5348,1.5836,20.4939,0.0872,4.7024,0.02,1.05799,,L,6.0,period
9619992,0.694033,0.651565,0.672799,0.93881,257,0.0550935692348632,2.7,1.7,0.7338041331232923,43.6,6.3,15.02,0.62,62,0.0284075889674286,1.3,1.0,0.2564114924670138,90.2,9.1,15.0,0.43,1.4409,1.4757,28.6615,0.0453,6.8616,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,0.06312,,,6.0,period
9767520,1.270055,0.651565,0.96081,0.513021,433,0.1913784233109046,1.6,1.1,0.6549367080785803,4.2,2.1,16.29,0.42,62,0.0284075889674286,1.3,1.0,0.2173746229300319,89.8,10.0,15.0,0.43,0.7874,0.7986,88.6918,0.0915,10.9205,1.5348,1.5836,20.4939,0.0872,4.7024,0.01,0.64372,L,,,
9837069,0.366841,0.651565,0.509203,1.776151,281,0.1513182199570127,1.4,1.0,0.4716398626879369,6.3,2.6,15.84,0.27,62,0.0284075889674286,1.3,1.0,0.182272465976999,125.7,13.2,15.0,0.43,2.726,2.7373,88.6525,0.0329,15.5699,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,0.55916,,,6.0,period
9917580,0.172474,0.651565,0.41202,3.777758,267,0.1736581037946961,17.6,3.3,0.961257062609906,72.4,9.4,14.55,0.26,62,0.0284075889674286,1.3,1.0,0.4855427519870164,114.2,12.1,15.0,0.43,5.798,5.8658,14.7438,0.0116,15.6317,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.16279,,L,8.0,period
9928795,0.192894,0.651565,0.42223,3.37784,265,0.158974565009585,33.7,5.4,0.5425058197903605,159.1,14.9,14.08,0.33,62,0.0284075889674286,1.3,1.0,0.572614351997842,115.7,15.7,15.0,0.43,5.1842,5.2207,27.3635,0.007,11.2735,1.5348,1.5836,20.4939,0.0872,4.7024,0.1,1.08631,,L,8.0,period
10264978,0.234841,0.651565,0.443203,2.774494,263,0.0749740122503604,0.8,0.8,0.5739722856053432,7.0,2.7,16.11,0.64,62,0.0284075889674286,1.3,1.0,0.2490487021906932,91.5,11.3,15.0,0.43,4.2582,4.2921,29.4638,0.0123,12.2707,1.5348,1.5836,20.4939,0.0872,4.7024,0.21,0.94026,,,6.0,period
10662289,0.152349,0.651565,0.401957,4.276792,262,0.1553862060240473,4.0,1.2,0.4861751196543003,6.3,1.6,15.74,0.27,62,0.0284075889674286,1.3,1.0,0.4518609247116873,115.2,11.6,15.0,0.43,6.5639,6.6317,14.7514,0.0015,16.8885,1.5348,1.5836,20.4939,0.0872,4.7024,0.16,1.24196,,,6.0,period
10664456,0.130555,0.651565,0.39106,4.990732,342,0.0613423589485398,5.3,1.7,0.7936826604064282,44.5,5.4,15.4,0.68,62,0.0284075889674286,1.3,1.0,0.2925543037179653,89.6,9.9,15.0,0.43,7.6596,7.6963,27.2294,0.0024,22.6204,1.5348,1.5836,20.4939,0.0872,4.7024,0.25,1.3323,,,6.0,period
10727031,0.25112,0.651565,0.451342,2.594636,265,0.0545400234026313,2.7,1.4,0.7955075455969113,46.7,7.1,15.3,0.67,62,0.0284075889674286,1.3,1.0,0.3332750896568178,98.5,11.0,15.0,0.43,3.9822,3.9991,59.1191,0.0136,16.3587,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.88723,,,6.0,period
10814550,0.294079,0.651565,0.472822,2.215612,260,0.1010473607490856,1.2,1.1,1.2624426454909612,8.4,3.3,16.36,0.67,62,0.0284075889674286,1.3,1.0,0.709590523209505,120.3,12.9,15.0,0.43,3.4004,3.4512,19.6947,0.0127,9.912,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.75607,,,6.0,period
10927229,0.36834,0.651565,0.509953,1.768923,271,0.0828274455749155,3.0,1.4,0.615399358911653,25.0,4.6,15.74,0.65,62,0.0284075889674286,1.3,1.0,0.5331283686815781,111.8,11.3,15.0,0.43,2.7149,2.7262,88.6525,0.0289,17.2388,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,0.55539,,,6.0,period
11057099,1.623003,0.651565,1.137284,0.401456,251,0.2647688801185499,4.3,1.7,0.7995574425085299,6.4,2.8,15.28,0.18,62,0.0284075889674286,1.3,1.0,0.5238417547569114,106.6,11.4,15.0,0.43,0.6161,0.6274,88.4564,0.0728,5.9314,1.5348,1.5836,20.4939,0.0872,4.7024,0.25,0.85417,L,,,
11363653,0.146666,0.651565,0.399115,4.442509,316,0.0675014051986509,1.9,1.2,0.8369188932906872,30.6,6.2,15.7,0.75,62,0.0284075889674286,1.3,1.0,0.192992064823836,94.9,11.6,15.0,0.43,6.8182,6.8548,27.3038,0.0258,47.1907,1.5348,1.5836,20.4939,0.0872,4.7024,0.32,1.26505,,,6.0,period
11395106,0.165501,0.651565,0.408533,3.936925,257,0.1244194501986722,8.8,2.5,0.7215653003294262,46.9,7.4,15.25,0.56,62,0.0284075889674286,1.3,1.0,0.2609265773209702,76.0,9.3,15.0,0.43,6.0423,6.0789,27.3075,0.0161,32.5224,1.5348,1.5836,20.4939,0.0872,4.7024,0.13,1.18978,,L,7.0,period
11400604,0.140113,0.651565,0.395839,4.650282,277,0.2509128563226597,1.9,1.3,1.88149058728637,5.4,2.6,16.01,0.26,62,0.0284075889674286,1.3,1.0,0.2784775183394666,91.6,9.8,15.0,0.43,7.1371,7.143,170.3578,0.0003,1.9446,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.29207,,,6.0,period
11488770,0.376816,0.651565,0.51419,1.729133,258,0.2050602164027646,15.8,3.8,1.042841102800015,74.9,9.1,14.67,0.29,62,0.0284075889674286,1.3,1.0,0.4639380208696558,118.2,12.9,15.0,0.43,2.6538,2.6905,27.2814,0.0329,9.1798,1.5348,1.5836,20.4939,0.0872,4.7024,0.14,0.53433,,L,7.0,period
11752199,0.629843,0.651565,0.640704,1.034488,257,0.1390806481503621,2.8,1.7,0.6149560516403043,17.1,4.5,15.27,0.32,62,0.0284075889674286,1.3,1.0,0.3311182589765615,103.5,11.2,15.0,0.43,1.5877,1.5999,82.0008,0.1528,20.9137,1.5348,1.5836,20.4939,0.0872,4.7024,0.11,0.0339,L,,,
12625670,0.178954,0.651565,0.41526,3.640964,284,0.2644983856511482,1.5,1.0,0.5881460999214622,2.7,1.6,16.08,0.24,62,0.0284075889674286,1.3,1.0,0.3528839826138771,109.1,8.6,15.0,0.43,5.588,5.6896,9.844,0.0103,19.9194,1.5348,1.5836,20.4939,0.0872,4.7024,0.19,1.13811,,,6.0,period
13077277,0.175442,0.651565,0.413503,3.713848,256,0.1330139360133111,9.1,3.1,1.2088162536331764,68.1,9.2,14.8,0.43,62,0.0284075889674286,1.3,1.0,0.3319609258056445,107.0,11.5,15.0,0.43,5.6999,5.7696,14.3503,0.0085,12.9051,1.5348,1.5836,20.4939,0.0872,4.7024,0.0,1.15144,,L,6.0,period
13095415,0.167706,0.651565,0.409636,3.885162,254,0.1289904644561772,13.6,3.7,0.6819395487057108,112.7,12.0,14.35,0.34,62,0.0284075889674286,1.3,1.0,0.497205739483251,100.8,12.6,15.0,0.43,5.9628,6.1006,7.2577,0.0104,14.4651,1.5348,1.5836,20.4939,0.0872,4.7024,0.09,1.18119,,L,7.0,period
14752041,0.364945,0.651565,0.508255,1.785379,253,0.1019468576400187,19.4,3.2,0.4576364721929535,94.5,9.3,14.45,0.5,62,0.0284075889674286,1.3,1.0,0.4801460408858392,95.4,12.0,15.0,0.43,2.7401,2.8418,9.8382,0.0186,10.8673,1.5348,1.5836,20.4939,0.0872,4.7024,0.07,0.56393,,L,7.0,period
16873474,0.165042,0.651565,0.408304,3.947874,321,0.1248697567586804,91.3,5.9,1.1343940981907046,377.5,23.2,14.11,0.45,62,0.0284075889674286,1.3,1.0,0.2902173060021845,101.3,11.1,15.0,0.43,6.0591,6.0956,27.371,0.0034,12.1112,1.5348,1.5836,20.4939,0.0872,4.7024,0.02,1.19157,,L,7.0,period
17074093,0.228062,0.651565,0.439813,2.856964,526,0.0764909291561554,1.5,1.0,1.1285084749272274,8.3,2.7,16.37,0.83,62,0.0284075889674286,1.3,1.0,0.1447212806885691,77.8,7.2,15.0,0.43,4.3848,4.4017,58.9797,0.0124,47.409,1.5348,1.5836,20.4939,0.0872,4.7024,0.4,0.96292,,,6.0,period
17095125,0.133048,0.651565,0.392306,4.897218,548,0.0676993115329318,1.1,0.9,1.2052026623253864,15.2,3.9,16.02,0.63,62,0.0284075889674286,1.3,1.0,0.5201496366492832,113.6,12.7,15.0,0.43,7.5161,7.55,29.5029,0.0156,49.0521,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.32172,,,6.0,period
17275256,0.136689,0.651565,0.394127,4.76677,519,0.0501193277941912,4.4,1.6,1.8114988442689264,70.5,8.8,15.21,0.75,62,0.0284075889674286,1.3,1.0,0.1308221429077288,22.0,4.7,15.0,0.43,7.3159,7.3498,29.5203,0.0096,49.3182,1.5348,1.5836,20.4939,0.0872,4.7024,0.32,1.30637,,,6.0,period
17290858,0.12263,0.651565,0.387098,5.313259,343,0.1250128925942389,1.4,0.9,0.9507482569044804,7.3,2.7,16.51,0.63,62,0.0284075889674286,1.3,1.0,0.3640560981496694,93.1,8.7,15.0,0.43,8.1546,8.2224,14.7623,0.0043,17.1467,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.36641,,,6.0,period
17433084,0.186931,0.651565,0.419248,3.485591,515,0.4049536175925643,2.9,1.5,0.6275418231671276,4.2,1.5,16.18,0.19,62,0.0284075889674286,1.3,1.0,0.2762314555752234,79.4,9.2,15.0,0.43,5.3496,5.3835,29.4811,0.0019,18.7034,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,1.10826,,,6.0,period
17463281,0.183893,0.651565,0.417729,3.543175,550,0.1797051076900914,1.0,1.0,1.2356637083839184,4.1,2.1,16.24,0.26,62,0.0284075889674286,1.3,1.0,0.4281168484165913,116.6,11.6,15.0,0.43,5.438,5.4719,29.5029,0.0158,35.7506,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.11956,,,6.0,period
17523854,0.130058,0.651565,0.390812,5.009803,563,0.2038852654230576,1.6,0.9,1.1784400632389662,4.1,2.1,16.2,0.23,62,0.0284075889674286,1.3,1.0,0.5194228069502479,115.4,14.1,15.0,0.43,7.6889,7.7227,29.5552,0.006,42.6405,1.5348,1.5836,20.4939,0.0872,4.7024,0.2,1.33442,,,6.0,period
17558169,0.236017,0.651565,0.443791,2.76067,286,0.0544005663267736,27.2,4.1,0.6755673738752447,266.3,15.7,14.53,0.94,62,0.0284075889674286,1.3,1.0,0.3177679027845252,90.2,10.2,15.0,0.43,4.237,4.2539,59.1017,0.0069,18.2104,1.5348,1.5836,20.4939,0.0872,4.7024,0.51,0.93636,,L,8.0,period
17592913,0.304734,0.651565,0.47815,2.138143,255,0.1301821545009337,23.1,4.0,0.6600254139155389,99.5,9.8,14.33,0.36,62,0.0284075889674286,1.3,1.0,0.4366544915943213,97.9,10.1,15.0,0.43,3.2815,3.3736,10.8684,0.0205,14.8931,1.5348,1.5836,20.4939,0.0872,4.7024,0.07,0.72536,,L,7.0,period
17628740,0.136932,0.651565,0.394248,4.758311,498,0.0600178886947512,5.1,1.8,1.4295684905773127,105.7,12.0,14.96,0.61,62,0.0284075889674286,1.3,1.0,0.4088968985350457,82.7,11.5,15.0,0.43,7.3029,7.3367,29.529,0.0112,46.2725,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.30535,,,6.0,period
17632184,0.141037,0.651565,0.396301,4.619816,307,0.0624365360159117,4.4,1.5,1.1577620207600898,49.7,7.7,15.39,0.67,62,0.0284075889674286,1.3,1.0,0.5463269777904695,118.3,12.8,15.0,0.43,7.0903,7.1242,29.5116,0.0073,30.6056,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,1.28823,,,6.0,period
17659704,0.265851,0.651565,0.458708,2.450865,292,0.1096926301041676,9.6,3.2,0.5497449577627681,82.0,9.1,14.58,0.47,62,0.0284075889674286,1.3,1.0,0.421918520273347,103.4,12.0,15.0,0.43,3.7615,3.7955,29.4464,0.0162,15.5338,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,0.84087,,L,6.0,period
17661187,0.252946,0.651565,0.452256,2.575906,256,0.1201980896014262,1.5,1.2,0.8112054867499416,8.6,3.0,16.29,0.67,62,0.0284075889674286,1.3,1.0,0.3535572189586983,90.0,10.7,15.0,0.43,3.9534,3.9708,57.6037,0.0089,13.277,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,0.8814,,,6.0,period
20070887,0.177941,0.651565,0.414753,3.661691,256,0.0625173643899951,0.9,0.8,1.0006646096013403,14.0,3.9,15.7,0.6,62,0.0284075889674286,1.3,1.0,0.4951703038458817,113.2,11.0,15.0,0.43,5.6198,5.7213,9.8512,0.0057,12.582,1.5348,1.5836,20.4939,0.0872,4.7024,0.17,1.14194,,,6.0,period
20079092,0.271116,0.651565,0.46134,2.40327,256,0.0818022389238339,0.7,0.9,1.2359866573963925,10.3,3.7,16.0,0.65,62,0.0284075889674286,1.3,1.0,0.3065063684498385,81.7,9.5,15.0,0.43,3.6885,3.754,15.2683,0.0116,10.8977,1.5348,1.5836,20.4939,0.0872,4.7024,0.22,0.82466,,,6.0,period
21147974,0.158145,0.651565,0.404855,4.120048,269,0.1171300750840823,8.6,2.5,1.3014186518008972,69.4,9.6,14.75,0.33,62,0.0284075889674286,1.3,1.0,0.3637539683876453,97.4,9.5,15.0,0.43,6.3233,6.3572,29.5508,0.0107,18.426,1.5348,1.5836,20.4939,0.0872,4.7024,0.1,1.21876,,L,7.0,period
21192780,0.223641,0.651565,0.437603,2.913442,565,0.1234962711513761,21.4,2.6,1.4574965525772057,58.7,6.2,15.2,0.43,62,0.0284075889674286,1.3,1.0,0.6007998267736036,112.8,12.9,15.0,0.43,4.4715,4.5053,29.5465,0.0065,34.6365,1.5348,1.5836,20.4939,0.0872,4.7024,0.0,0.97788,,L,6.0,period
21293569,0.348155,0.651565,0.49986,1.87148,522,0.0583608007419386,4.6,1.9,0.8091425263079315,57.5,5.5,15.23,0.77,62,0.0284075889674286,1.3,1.0,0.1003435784360579,101.1,10.8,15.0,0.43,2.8723,2.8892,59.0319,0.0126,27.1726,1.5348,1.5836,20.4939,0.0872,4.7024,0.34,0.60699,,,6.0,period
21327599,0.362424,0.651565,0.506994,1.797798,261,0.1498404671275525,2.2,1.0,0.9257767490097544,7.5,2.5,15.3,0.17,62,0.0284075889674286,1.3,1.0,0.2555995891112635,85.0,9.3,15.0,0.43,2.7592,2.7827,42.508,0.0302,15.9588,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,0.5703,,,6.0,period
21332145,0.242243,0.651565,0.446904,2.689717,301,0.102107296685038,1.0,0.9,1.0232534140443763,8.8,3.4,16.33,0.7,62,0.0284075889674286,1.3,1.0,0.4214900389598989,119.1,13.6,15.0,0.43,4.1281,4.1634,28.3126,0.0109,19.2349,1.5348,1.5836,20.4939,0.0872,4.7024,0.27,0.91591,,,6.0,period
21379220,0.983693,0.651565,0.817629,0.662366,272,0.0573296350563935,4.6,1.7,0.2797961269860913,50.9,4.7,14.63,0.47,62,0.0284075889674286,1.3,1.0,0.3601838875513093,91.7,10.4,15.0,0.43,1.0166,1.0333,59.9161,0.0849,11.4711,1.5348,1.5836,20.4939,0.0872,4.7024,0.04,0.40621,L,,,
21486794,0.147882,0.651565,0.399724,4.405979,506,0.0632684716353123,8.6,2.7,1.4001551737838496,189.7,16.0,14.52,0.55,62,0.0284075889674286,1.3,1.0,0.1945145314219872,54.5,6.8,15.0,0.43,6.7621,6.796,29.4985,0.0157,45.0524,1.5348,1.5836,20.4939,0.0872,4.7024,0.12,1.26008,,L,7.0,period
21505266,0.138943,0.651565,0.395254,4.689441,290,0.1073024626456555,5.5,1.4,1.2301777024808225,20.1,4.7,16.01,0.69,62,0.0284075889674286,1.3,1.0,0.2230461289354517,79.9,9.0,15.0,0.43,7.1972,7.2338,27.3299,0.003,15.4008,1.5348,1.5836,20.4939,0.0872,4.7024,0.26,1.29694,,,6.0,period
21515129,0.156076,0.651565,0.40382,4.174665,320,0.0519187254116415,6.0,2.0,0.5987428960296287,117.3,9.7,14.9,0.67,62,0.0284075889674286,1.3,1.0,0.3139283858321895,83.9,9.9,15.0,0.43,6.4071,6.4437,27.3373,0.0123,29.4233,1.5348,1.5836,20.4939,0.0872,4.7024,0.24,1.227,,,6.0,period
21738091,0.176594,0.651565,0.41408,3.689621,283,0.1015898540952023,5.2,2.4,0.8398600340383515,45.5,6.1,15.15,0.7,62,0.0284075889674286,1.3,1.0,0.420236877151468,93.4,12.3,15.0,0.43,5.6627,5.7332,14.1814,0.0093,26.2886,1.5348,1.5836,20.4939,0.0872,4.7024,0.27,1.14705,,,6.0,period
21805462,0.132564,0.651565,0.392064,4.915098,438,0.155785832483191,159.9,11.0,0.8252907698470349,619.5,27.3,13.92,0.61,62,0.0284075889674286,1.3,1.0,0.5316176743002609,100.9,13.0,15.0,0.43,7.5435,7.5774,29.4942,0.007,49.2068,1.5348,1.5836,20.4939,0.0872,4.7024,0.18,1.32377,,L,9.0,period
21961808,0.436459,0.651565,0.544012,1.492844,298,0.1407934268407863,46.7,3.9,0.5182366159661929,95.4,6.1,14.48,0.3,62,0.0284075889674286,1.3,1.0,0.3095294131499573,96.9,11.8,15.0,0.43,2.2912,2.3838,10.7991,0.0151,7.3686,1.5348,1.5836,20.4939,0.0872,4.7024,0.13,0.39541,,L,7.0,period
22042430,0.155918,0.651565,0.403742,4.178895,264,0.0775345350596666,11.0,2.8,1.9515647596069523,106.0,11.8,14.93,0.87,62,0.0284075889674286,1.3,1.0,0.3511098363561633,105.1,12.1,15.0,0.43,6.4136,6.4814,14.7525,0.0074,22.0356,1.5348,1.5836,20.4939,0.0872,4.7024,0.44,1.22763,,L,8.0,period
22074693,0.164666,0.651565,0.408115,3.956888,253,0.0816550106735425,16.5,3.8,1.4012654766487436,241.1,17.7,14.01,0.5,62,0.0284075889674286,1.3,1.0,0.5369652652047135,114.3,12.3,15.0,0.43,6.0729,6.1406,14.77,0.0114,21.9926,1.5348,1.5836,20.4939,0.0872,4.7024,0.07,1.19304,,L,7.0,period
22214707,0.148173,0.651565,0.399869,4.397326,586,0.0737097573418089,1.1,1.0,1.5729266298481963,16.5,4.3,16.1,0.7,62,0.0284075889674286,1.3,1.0,0.4664226492889624,110.5,13.6,15.0,0.43,6.7489,6.7827,29.5639,0.0096,33.0505,1.5348,1.5836,20.4939,0.0872,4.7024,0.27,1.25889,,,6.0,period
22229962,0.760114,0.651565,0.70584,0.857194,528,0.1892300286530726,12.6,1.9,0.719699337910896,20.9,4.1,14.73,0.13,62,0.0284075889674286,1.3,1.0,0.4069206093934147,103.4,11.2,15.0,0.43,1.3156,1.3326,58.9449,0.0113,10.6157,1.5348,1.5836,20.4939,0.0872,4.7024,0.3,0.15379,,,6.0,period
