LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_chi2dof,L_chi2dofR,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Zchi2dof,Zchi2dofR,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
23230392,0.601905,0.601916,0.60191,1.000018,294,4.6,1.6,7.0,1.9,14.92,0.93,419,5.7,1.5,4.6,1.5,14.81,0.86,1.6614,1.6953,29.4898,0.0515,8.1936,1.6614,1.6696,121.2121,0.0133,10.8364,0.07,2e-05,,,5.0,
23248355,0.531882,0.531888,0.531885,1.000011,334,1.2,1.1,1.0,1.0,15.48,0.92,449,5.4,1.8,4.8,1.7,15.47,0.88,1.8801,1.9415,16.2999,0.0907,13.9852,1.8801,1.9414,16.3092,0.0194,15.5877,0.04,1e-05,,,5.0,
23252474,0.451658,0.451674,0.451666,1.000035,287,3.6,1.2,3.9,1.2,16.12,0.88,434,50.4,4.9,51.6,5.1,16.24,0.72,2.2141,2.2506,27.3486,0.0526,8.2493,2.214,2.2223,120.4094,0.0064,9.1614,0.16,4e-05,,,5.0,
23270181,0.623522,0.623514,0.623518,0.999987,302,3.0,1.1,3.0,1.2,15.63,0.35,313,7.6,2.3,8.0,2.4,15.69,0.49,1.6038,1.6403,27.386,0.0517,7.433,1.6038,1.6712,14.8368,0.0072,10.329,0.14,1e-05,,,5.0,
23287933,0.277194,0.277193,0.277194,0.999996,302,2.4,1.2,2.4,1.2,15.28,0.44,616,3.9,1.9,5.0,2.1,15.18,0.59,3.6076,3.6781,14.1733,0.0167,10.7761,3.6076,3.6124,207.4689,0.0013,13.2138,0.15,0.0,,Z,8.0,period
23291585,0.626576,0.626579,0.626578,1.000005,278,3.5,1.3,3.7,1.3,14.84,0.46,455,2.4,1.4,2.4,1.3,14.79,0.44,1.596,1.6687,13.7561,0.0683,5.7178,1.596,1.6094,74.6547,0.0038,6.988,0.02,0.0,,L,5.0,period
23389610,0.525025,0.525022,0.525024,0.999994,263,1.3,1.0,1.3,1.0,15.77,0.82,735,5.7,1.7,5.7,1.7,15.72,0.8,1.9047,1.9537,20.3998,0.0985,10.0065,1.9047,1.9537,20.4019,0.0084,21.4633,0.02,1e-05,,,5.0,
23413190,0.579177,0.579178,0.579178,1.000002,561,2.0,1.2,2.1,1.2,16.12,0.84,398,3.0,1.4,3.0,1.4,16.11,0.78,1.7266,1.7605,29.4985,0.0916,13.3469,1.7266,1.7321,182.3154,0.0336,15.8323,0.06,0.0,,Z,9.0,amp
23555046,0.514364,0.514357,0.51436,0.999986,303,9.8,2.1,11.7,2.2,15.03,0.91,444,46.4,4.5,49.0,4.9,14.96,0.84,1.9441,1.9735,34.0832,0.0759,9.3305,1.9442,1.9735,34.1472,0.0217,23.2646,0.07,1e-05,,,5.0,
23596342,0.602841,0.602846,0.602844,1.000008,286,1.8,1.2,1.9,1.2,16.28,0.41,287,15.6,2.9,15.7,2.9,16.39,0.63,1.6588,1.6762,57.5209,0.0517,8.2285,1.6588,1.6719,76.0456,0.0067,11.8652,0.22,1e-05,L,,,
23598918,0.514599,0.514604,0.514601,1.00001,315,1.6,1.1,1.5,1.1,15.25,1.09,149,9.0,2.3,7.2,2.2,15.21,1.07,1.9433,2.0313,11.3533,0.0839,5.4874,1.9432,1.9481,204.499,0.0259,8.7245,0.02,1e-05,,,5.0,
23603002,0.841299,0.84126,0.84128,0.999954,315,3.9,1.3,5.2,1.7,15.32,0.44,365,8.1,2.3,11.0,2.7,15.27,0.39,1.1886,1.2069,54.7196,0.1016,12.3386,1.1887,1.1929,237.2479,0.014,9.4723,0.05,5e-05,L,,,
23604060,0.469075,0.469102,0.469088,1.000058,344,22.4,3.6,26.7,3.7,14.77,0.78,464,89.2,7.4,115.8,7.6,14.7,0.77,2.1319,2.2313,10.0528,0.0447,5.6299,2.1317,2.1962,15.5051,0.0103,14.6795,0.01,6e-05,,,5.0,
23624228,0.364453,0.364454,0.364454,1.000003,295,23.2,3.8,23.2,3.7,15.03,0.32,471,30.6,5.3,30.6,5.3,14.94,0.35,2.7438,2.8143,14.1854,0.0153,6.6595,2.7438,2.7655,46.1574,0.002,9.8599,0.03,0.0,,,5.0,
23653629,0.442052,0.442055,0.442054,1.000007,299,15.8,2.4,16.0,2.4,15.57,0.82,516,47.4,4.4,47.6,4.5,15.63,0.74,2.2622,2.333,14.1233,0.0305,4.7632,2.2622,2.2839,46.0405,0.0054,11.9482,0.08,1e-05,,,5.0,
23707868,0.62787,0.627877,0.627874,1.000011,319,1.7,1.0,1.7,0.9,15.99,0.86,652,8.5,1.9,9.2,1.9,15.97,0.84,1.5927,1.6527,16.675,0.0699,6.276,1.5927,1.6062,73.9919,0.005,9.9529,0.02,1e-05,,,5.0,
23753803,0.60101,0.601007,0.601008,0.999995,257,4.7,1.8,4.8,1.8,14.9,0.56,570,10.9,2.3,10.8,2.4,14.96,0.74,1.6639,1.7316,14.7656,0.0559,5.7737,1.6639,1.6687,206.3983,0.0017,8.8183,0.18,0.0,,,5.0,
23846316,0.588263,0.58826,0.588262,0.999995,388,3.0,1.2,3.0,1.2,15.92,0.74,202,30.5,2.8,30.6,2.9,15.87,1.12,1.6999,1.7339,29.4204,0.0374,8.3129,1.6999,1.7484,20.6271,0.0048,8.2031,0.38,1e-05,,,5.0,
23867624,0.305277,0.305278,0.305278,1.000003,446,2.9,1.3,2.8,1.2,14.83,0.37,284,3.4,1.6,3.4,1.6,14.75,0.38,3.2757,3.3096,29.4811,0.0373,22.0699,3.2757,3.3001,40.95,0.0073,10.1733,0.01,0.0,,Z,8.0,period
23898397,0.563018,0.562989,0.563004,0.999948,323,7.0,1.6,9.9,1.8,15.53,0.69,439,38.5,3.5,41.3,4.2,15.57,0.6,1.7761,1.7793,318.4713,0.077,8.8803,1.7762,1.8094,30.1477,0.0062,10.1214,0.09,5e-05,L,,,
23900947,0.727771,0.727767,0.727769,0.999995,296,15.6,3.0,14.9,3.0,14.11,0.65,244,1.5,1.0,1.6,0.9,14.05,0.95,1.3741,1.4079,29.5727,0.1189,9.6826,1.3741,1.4236,20.1816,0.0121,7.1189,0.3,1e-05,,,5.0,
23939214,0.501314,0.501313,0.501313,0.999998,325,1.7,1.1,1.8,1.1,16.02,0.98,284,36.2,4.0,36.2,4.0,15.94,1.23,1.9948,2.0001,186.2197,0.0883,6.5549,1.9948,1.9988,249.066,0.0195,23.2717,0.25,0.0,,,5.0,
23976465,0.544094,0.544089,0.544092,0.999991,311,1.9,1.1,2.2,1.1,15.16,0.92,314,5.3,1.8,6.1,1.8,15.05,1.22,1.8379,1.9204,12.1308,0.0841,7.3763,1.8379,1.9203,12.1352,0.0272,9.0699,0.3,1e-05,,,5.0,
24019356,0.517473,0.51746,0.517467,0.999975,574,4.2,1.5,4.8,1.5,16.02,0.73,158,44.2,4.6,49.0,4.5,16.05,0.91,1.9325,1.969,27.3973,0.0614,19.2484,1.9325,1.9677,28.4576,0.0154,14.7786,0.18,3e-05,,,5.0,
24020106,0.542397,0.542396,0.542396,0.999998,584,16.0,2.9,16.0,2.9,15.42,0.52,209,54.3,4.5,54.3,4.5,15.27,0.95,1.8437,1.8776,29.4855,0.0433,10.8738,1.8437,1.9232,12.5778,0.0101,9.6939,0.43,0.0,,,5.0,
24050838,0.350489,0.350489,0.350489,1.0,252,12.7,2.6,12.7,2.6,15.39,0.49,463,73.1,8.4,73.1,8.4,15.49,0.47,2.8532,2.9209,14.7623,0.0233,6.8146,2.8532,2.8579,209.205,0.0015,12.2869,0.02,0.0,,,5.0,
24061070,0.562641,0.562643,0.562642,1.000004,251,1.5,1.1,1.4,1.1,15.12,0.84,78,2.2,1.4,2.1,1.4,15.07,0.81,1.7773,1.8451,14.7504,0.0557,6.9338,1.7773,1.7964,52.4934,0.1068,8.1908,0.03,0.0,Z,,,
24062437,0.588734,0.588747,0.58874,1.000022,321,1.7,1.1,1.9,1.2,15.76,0.62,725,5.7,2.1,6.5,2.2,15.68,0.59,1.6986,1.7662,14.7863,0.056,6.4376,1.6985,1.7449,21.5587,0.0039,13.8718,0.03,2e-05,,,5.0,
24111769,0.346903,0.346893,0.346898,0.999971,256,2.0,1.1,2.3,1.3,15.7,0.57,662,8.1,2.3,11.4,2.8,15.72,0.52,2.8826,2.9841,9.859,0.0291,8.8676,2.8827,2.8877,202.2245,0.0016,12.5672,0.05,3e-05,,,5.0,
24153038,0.616081,0.616081,0.616081,1.0,611,3.9,1.4,3.9,1.4,14.95,0.84,362,3.7,1.5,3.7,1.5,14.9,0.85,1.6232,1.657,29.5552,0.0547,11.5166,1.6232,1.6287,181.3237,0.0095,9.2228,0.01,0.0,,L,5.0,period
24170603,0.526913,0.526916,0.526914,1.000006,521,3.0,1.1,2.8,1.2,14.86,0.93,237,11.7,2.4,11.7,2.4,14.7,1.31,1.8978,1.9344,27.3486,0.0412,12.186,1.8978,1.9503,19.0621,0.0292,18.2394,0.38,1e-05,,,5.0,
24185328,0.582147,0.582143,0.582145,0.999993,411,23.8,3.1,23.4,2.9,14.02,0.77,700,3.3,1.4,2.9,1.3,14.07,0.65,1.7178,1.7517,29.5029,0.0691,14.3801,1.7178,1.7233,182.1494,0.0437,18.521,0.12,1e-05,,,5.0,
24216004,0.382077,0.381912,0.381994,0.999568,546,6.5,1.9,9.2,3.1,16.03,0.3,287,110.6,7.8,188.7,18.5,16.1,0.44,2.6173,2.6511,29.5596,0.0173,12.3717,2.6184,2.6244,167.2241,0.0049,13.3851,0.14,0.00043,,,5.0,
24231910,0.596312,0.596315,0.596313,1.000005,322,1.0,0.8,1.1,0.9,15.34,0.7,294,4.2,1.6,3.8,1.5,15.28,0.95,1.677,1.711,29.4334,0.0625,8.0759,1.677,1.6811,242.1308,0.006,7.8787,0.25,1e-05,,,5.0,
24236445,0.625308,0.625307,0.625307,0.999998,375,0.9,0.9,0.9,0.9,15.52,0.47,243,22.9,1.4,22.9,1.4,15.51,0.74,1.5992,1.6357,27.386,0.0535,9.9007,1.5992,1.6215,44.8029,0.0046,9.331,0.27,0.0,,,5.0,
24237469,0.508632,0.50863,0.508631,0.999996,315,4.5,1.3,4.5,1.3,15.85,0.73,137,21.7,2.5,21.9,2.6,15.74,0.71,1.9661,1.9999,29.5465,0.0616,10.5088,1.9661,1.9856,51.1117,0.0694,5.4778,0.02,0.0,,,5.0,
24257481,0.291239,0.291218,0.291228,0.999928,303,43.1,5.7,67.1,7.8,14.81,0.38,397,39.9,7.2,52.1,8.1,14.84,0.42,3.4336,3.4701,27.4048,0.018,10.5892,3.4339,3.4394,180.6685,0.0066,12.1123,0.04,7e-05,,,5.0,
24262890,0.60046,0.600462,0.600461,1.000003,329,1.0,0.8,1.0,0.8,16.25,0.61,439,5.3,1.8,5.3,1.8,16.2,0.57,1.6654,1.7019,27.3898,0.0576,13.9389,1.6654,1.6709,181.4882,0.0109,9.3114,0.04,0.0,,,5.0,
